episode,episode_return_mean,episode_return_q1,episode_return_q3,episode_return_iqr,steps_mean,steps_q1,steps_q3,steps_iqr,mean_abs_td_error_mean,mean_abs_td_error_q1,mean_abs_td_error_q3,mean_abs_td_error_iqr,mean_abs_q_change_mean,mean_abs_q_change_q1,mean_abs_q_change_q3,mean_abs_q_change_iqr,exploration_ratio_mean,exploration_ratio_q1,exploration_ratio_q3,exploration_ratio_iqr,q_table_size_mean,q_table_size_q1,q_table_size_q3,q_table_size_iqr,q_table_nonzero_mean,q_table_nonzero_q1,q_table_nonzero_q3,q_table_nonzero_iqr,max_q_value_mean,max_q_value_q1,max_q_value_q3,max_q_value_iqr,mean_q_value_mean,mean_q_value_q1,mean_q_value_q3,mean_q_value_iqr,action_entropy_mean,action_entropy_q1,action_entropy_q3,action_entropy_iqr,td_error_std_mean,td_error_std_q1,td_error_std_q3,td_error_std_iqr,q_change_std_mean,q_change_std_q1,q_change_std_q3,q_change_std_iqr,unique_states_visited_mean,unique_states_visited_q1,unique_states_visited_q3,unique_states_visited_iqr
544,26.0,26.0,26.0,0.0,26.0,26.0,26.0,0.0,2.017451464218565,2.017451464218565,2.017451464218565,0.0,0.2017451464218569,0.2017451464218569,0.2017451464218569,0.0,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,34.06834592155059,34.06834592155059,34.06834592155059,0.0,13.973585645913744,13.973585645913744,13.973585645913744,0.0,0.6450331516760341,0.6450331516760341,0.6450331516760341,0.0,3.112622976042141,3.112622976042141,3.112622976042141,0.0,0.3112622976042141,0.3112622976042141,0.3112622976042141,0.0,5.0,5.0,5.0,0.0
545,45.0,45.0,45.0,0.0,45.0,45.0,45.0,0.0,2.342677964224593,2.342677964224593,2.342677964224593,0.0,0.2342677964224588,0.2342677964224588,0.2342677964224588,0.0,0.0888888888888888,0.0888888888888888,0.0888888888888888,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,34.343262547597604,34.343262547597604,34.343262547597604,0.0,13.980595508096146,13.980595508096146,13.980595508096146,0.0,0.6909233093138181,0.6909233093138181,0.6909233093138181,0.0,4.955260580701631,4.955260580701631,4.955260580701631,0.0,0.495526058070163,0.495526058070163,0.495526058070163,0.0,7.0,7.0,7.0,0.0
546,52.0,52.0,52.0,0.0,52.0,52.0,52.0,0.0,2.5680010487867344,2.5680010487867344,2.5680010487867344,0.0,0.2568001048786738,0.2568001048786738,0.2568001048786738,0.0,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,34.308761822035684,34.308761822035684,34.308761822035684,0.0,13.99316443127498,13.99316443127498,13.99316443127498,0.0,0.6901856760188042,0.6901856760188042,0.6901856760188042,0.0,4.868771842855535,4.868771842855535,4.868771842855535,0.0,0.4868771842855534,0.4868771842855534,0.4868771842855534,0.0,8.0,8.0,8.0,0.0
547,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,2.109089932118405,2.109089932118405,2.109089932118405,0.0,0.2109089932118402,0.2109089932118402,0.2109089932118402,0.0,0.05,0.05,0.05,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,34.308761822035684,34.308761822035684,34.308761822035684,0.0,13.994370210678918,13.994370210678918,13.994370210678918,0.0,0.6918966592050799,0.6918966592050799,0.6918966592050799,0.0,3.385735437627561,3.385735437627561,3.385735437627561,0.0,0.338573543762756,0.338573543762756,0.338573543762756,0.0,5.0,5.0,5.0,0.0
548,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0.0,2.7809228460034663,2.7809228460034663,2.7809228460034663,0.0,0.2780922846003469,0.2780922846003469,0.2780922846003469,0.0,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,34.308761822035684,34.308761822035684,34.308761822035684,0.0,13.966959044360207,13.966959044360207,13.966959044360207,0.0,0.6909233093138181,0.6909233093138181,0.6909233093138181,0.0,4.388953358796456,4.388953358796456,4.388953358796456,0.0,0.4388953358796453,0.4388953358796453,0.4388953358796453,0.0,5.0,5.0,5.0,0.0
549,43.0,43.0,43.0,0.0,43.0,43.0,43.0,0.0,2.7914965089605794,2.7914965089605794,2.7914965089605794,0.0,0.2791496508960577,0.2791496508960577,0.2791496508960577,0.0,0.0930232558139534,0.0930232558139534,0.0930232558139534,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.825461086912696,33.825461086912696,33.825461086912696,0.0,13.95512359230079,13.95512359230079,13.95512359230079,0.0,0.6798376211857489,0.6798376211857489,0.6798376211857489,0.0,4.613083663992231,4.613083663992231,4.613083663992231,0.0,0.4613083663992233,0.4613083663992233,0.4613083663992233,0.0,8.0,8.0,8.0,0.0
550,78.0,78.0,78.0,0.0,78.0,78.0,78.0,0.0,2.273391814594756,2.273391814594756,2.273391814594756,0.0,0.2273391814594757,0.2273391814594757,0.2273391814594757,0.0,0.1025641025641025,0.1025641025641025,0.1025641025641025,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.903411179775105,33.903411179775105,33.903411179775105,0.0,14.01331214973936,14.01331214973936,14.01331214973936,0.0,0.6901856760188042,0.6901856760188042,0.6901856760188042,0.0,3.685902262096539,3.685902262096539,3.685902262096539,0.0,0.3685902262096537,0.3685902262096537,0.3685902262096537,0.0,8.0,8.0,8.0,0.0
551,26.0,26.0,26.0,0.0,26.0,26.0,26.0,0.0,2.290131259440355,2.290131259440355,2.290131259440355,0.0,0.2290131259440356,0.2290131259440356,0.2290131259440356,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.903411179775105,33.903411179775105,33.903411179775105,0.0,13.968096389091706,13.968096389091706,13.968096389091706,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.829967087923769,3.829967087923769,3.829967087923769,0.0,0.3829967087923766,0.3829967087923766,0.3829967087923766,0.0,5.0,5.0,5.0,0.0
552,27.0,27.0,27.0,0.0,27.0,27.0,27.0,0.0,2.5161968124694254,2.5161968124694254,2.5161968124694254,0.0,0.2516196812469425,0.2516196812469425,0.2516196812469425,0.0,0.074074074074074,0.074074074074074,0.074074074074074,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.903411179775105,33.903411179775105,33.903411179775105,0.0,13.924888466534286,13.924888466534286,13.924888466534286,0.0,0.6759010305740114,0.6759010305740114,0.6759010305740114,0.0,3.9703131887450818,3.9703131887450818,3.9703131887450818,0.0,0.3970313188745083,0.3970313188745083,0.3970313188745083,0.0,7.0,7.0,7.0,0.0
553,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,3.0252765101249737,3.0252765101249737,3.0252765101249737,0.0,0.3025276510124967,0.3025276510124967,0.3025276510124967,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.38842054664618,33.38842054664618,33.38842054664618,0.0,13.905437118847171,13.905437118847171,13.905437118847171,0.0,0.6849062404158356,0.6849062404158356,0.6849062404158356,0.0,4.742524066822624,4.742524066822624,4.742524066822624,0.0,0.4742524066822628,0.4742524066822628,0.4742524066822628,0.0,7.0,7.0,7.0,0.0
554,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,2.693288825645962,2.693288825645962,2.693288825645962,0.0,0.269328882564596,0.269328882564596,0.269328882564596,0.0,0.1481481481481481,0.1481481481481481,0.1481481481481481,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.1449694369434,33.1449694369434,33.1449694369434,0.0,13.925705291886215,13.925705291886215,13.925705291886215,0.0,0.6924611526112329,0.6924611526112329,0.6924611526112329,0.0,4.1683251537106445,4.1683251537106445,4.1683251537106445,0.0,0.4168325153710646,0.4168325153710646,0.4168325153710646,0.0,8.0,8.0,8.0,0.0
555,26.0,26.0,26.0,0.0,26.0,26.0,26.0,0.0,2.89195741826008,2.89195741826008,2.89195741826008,0.0,0.2891957418260078,0.2891957418260078,0.2891957418260078,0.0,0.1153846153846153,0.1153846153846153,0.1153846153846153,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.1449694369434,33.1449694369434,33.1449694369434,0.0,13.88258126584742,13.88258126584742,13.88258126584742,0.0,0.666278442414676,0.666278442414676,0.666278442414676,0.0,4.178782094899856,4.178782094899856,4.178782094899856,0.0,0.4178782094899856,0.4178782094899856,0.4178782094899856,0.0,7.0,7.0,7.0,0.0
556,11.0,11.0,11.0,0.0,11.0,11.0,11.0,0.0,3.11087162346426,3.11087162346426,3.11087162346426,0.0,0.3110871623464261,0.3110871623464261,0.3110871623464261,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.1449694369434,33.1449694369434,33.1449694369434,0.0,13.815087581908346,13.815087581908346,13.815087581908346,0.0,0.6890092384766586,0.6890092384766586,0.6890092384766586,0.0,5.978065054680834,5.978065054680834,5.978065054680834,0.0,0.5978065054680838,0.5978065054680838,0.5978065054680838,0.0,3.0,3.0,3.0,0.0
557,39.0,39.0,39.0,0.0,39.0,39.0,39.0,0.0,2.3749857909513548,2.3749857909513548,2.3749857909513548,0.0,0.2374985790951353,0.2374985790951353,0.2374985790951353,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.27233695720723,33.27233695720723,33.27233695720723,0.0,13.818438720236369,13.818438720236369,13.818438720236369,0.0,0.6901856760188042,0.6901856760188042,0.6901856760188042,0.0,4.02633874974968,4.02633874974968,4.02633874974968,0.0,0.402633874974968,0.402633874974968,0.402633874974968,0.0,7.0,7.0,7.0,0.0
558,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,2.347039463527733,2.347039463527733,2.347039463527733,0.0,0.2347039463527732,0.2347039463527732,0.2347039463527732,0.0,0.05,0.05,0.05,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.31985400851528,33.31985400851528,33.31985400851528,0.0,13.850444740983246,13.850444740983246,13.850444740983246,0.0,0.6881388137135884,0.6881388137135884,0.6881388137135884,0.0,3.692956983077414,3.692956983077414,3.692956983077414,0.0,0.3692956983077412,0.3692956983077412,0.3692956983077412,0.0,8.0,8.0,8.0,0.0
559,9.0,9.0,9.0,0.0,9.0,9.0,9.0,0.0,3.54689041392782,3.54689041392782,3.54689041392782,0.0,0.3546890413927816,0.3546890413927816,0.3546890413927816,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.31985400851528,33.31985400851528,33.31985400851528,0.0,13.785380755987468,13.785380755987468,13.785380755987468,0.0,0.0,-0.0,-0.0,0.0,5.595131021294776,5.595131021294776,5.595131021294776,0.0,0.5595131021294771,0.5595131021294771,0.5595131021294771,0.0,2.0,2.0,2.0,0.0
560,54.0,54.0,54.0,0.0,54.0,54.0,54.0,0.0,1.9881797308035805,1.9881797308035805,1.9881797308035805,0.0,0.1988179730803579,0.1988179730803579,0.1988179730803579,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.62966445252452,33.62966445252452,33.62966445252452,0.0,13.8057585842049,13.8057585842049,13.8057585842049,0.0,0.6759010305740114,0.6759010305740114,0.6759010305740114,0.0,2.975919205728101,2.975919205728101,2.975919205728101,0.0,0.2975919205728103,0.2975919205728103,0.2975919205728103,0.0,7.0,7.0,7.0,0.0
561,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,3.914858418667684,3.914858418667684,3.914858418667684,0.0,0.391485841866768,0.391485841866768,0.391485841866768,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.62966445252452,33.62966445252452,33.62966445252452,0.0,13.746926134525518,13.746926134525518,13.746926134525518,0.0,0.6108643020548935,0.6108643020548935,0.6108643020548935,0.0,5.174809682305312,5.174809682305312,5.174809682305312,0.0,0.517480968230531,0.517480968230531,0.517480968230531,0.0,4.0,4.0,4.0,0.0
562,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,1.9725881641487064,1.9725881641487064,1.9725881641487064,0.0,0.1972588164148706,0.1972588164148706,0.1972588164148706,0.0,0.16,0.16,0.16,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.13815568293239,33.13815568293239,33.13815568293239,0.0,13.866618034112692,13.866618034112692,13.866618034112692,0.0,0.6929471672244782,0.6929471672244782,0.6929471672244782,0.0,3.0563408156755223,3.0563408156755223,3.0563408156755223,0.0,0.3056340815675523,0.3056340815675523,0.3056340815675523,0.0,8.0,8.0,8.0,0.0
563,15.0,15.0,15.0,0.0,15.0,15.0,15.0,0.0,2.3889136222762355,2.3889136222762355,2.3889136222762355,0.0,0.2388913622276232,0.2388913622276232,0.2388913622276232,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.13815568293239,33.13815568293239,33.13815568293239,0.0,13.81816698024413,13.81816698024413,13.81816698024413,0.0,0.6909233093138181,0.6909233093138181,0.6909233093138181,0.0,4.315412804388765,4.315412804388765,4.315412804388765,0.0,0.4315412804388764,0.4315412804388764,0.4315412804388764,0.0,2.0,2.0,2.0,0.0
564,89.0,89.0,89.0,0.0,89.0,89.0,89.0,0.0,2.119000549134357,2.119000549134357,2.119000549134357,0.0,0.2119000549134355,0.2119000549134355,0.2119000549134355,0.0,0.0786516853932584,0.0786516853932584,0.0786516853932584,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,32.74280042425009,32.74280042425009,32.74280042425009,0.0,13.9166037044948,13.9166037044948,13.9166037044948,0.0,0.6915682658189464,0.6915682658189464,0.6915682658189464,0.0,3.894338171407148,3.894338171407148,3.894338171407148,0.0,0.3894338171407149,0.3894338171407149,0.3894338171407149,0.0,8.0,8.0,8.0,0.0
565,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,3.5424100861003764,3.5424100861003764,3.5424100861003764,0.0,0.3542410086100375,0.3542410086100375,0.3542410086100375,0.0,0.2,0.2,0.2,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,32.74280042425009,32.74280042425009,32.74280042425009,0.0,13.849277604893771,13.849277604893771,13.849277604893771,0.0,0.5004024235381879,0.5004024235381879,0.5004024235381879,0.0,5.270496942083223,5.270496942083223,5.270496942083223,0.0,0.5270496942083223,0.5270496942083223,0.5270496942083223,0.0,4.0,4.0,4.0,0.0
566,42.0,42.0,42.0,0.0,42.0,42.0,42.0,0.0,1.984043872516537,1.984043872516537,1.984043872516537,0.0,0.1984043872516537,0.1984043872516537,0.1984043872516537,0.0,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,32.83242320079236,32.83242320079236,32.83242320079236,0.0,13.862622945515684,13.862622945515684,13.862622945515684,0.0,0.6829081047004717,0.6829081047004717,0.6829081047004717,0.0,3.0700844713306723,3.0700844713306723,3.0700844713306723,0.0,0.3070084471330671,0.3070084471330671,0.3070084471330671,0.0,7.0,7.0,7.0,0.0
567,156.0,156.0,156.0,0.0,156.0,156.0,156.0,0.0,1.3685597132810916,1.3685597132810916,1.3685597132810916,0.0,0.1368559713281089,0.1368559713281089,0.1368559713281089,0.0,0.0897435897435897,0.0897435897435897,0.0897435897435897,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,32.93506695235288,32.93506695235288,32.93506695235288,0.0,14.09705009230413,14.09705009230413,14.09705009230413,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.7245528671502632,2.7245528671502632,2.7245528671502632,0.0,0.2724552867150265,0.2724552867150265,0.2724552867150265,0.0,7.0,7.0,7.0,0.0
568,144.0,144.0,144.0,0.0,144.0,144.0,144.0,0.0,1.4672402112487335,1.4672402112487335,1.4672402112487335,0.0,0.1467240211248732,0.1467240211248732,0.1467240211248732,0.0,0.0763888888888889,0.0763888888888889,0.0763888888888889,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.687054456875906,33.687054456875906,33.687054456875906,0.0,14.303504435857588,14.303504435857588,14.303504435857588,0.0,0.6930507268415149,0.6930507268415149,0.6930507268415149,0.0,2.7735892428815463,2.7735892428815463,2.7735892428815463,0.0,0.2773589242881547,0.2773589242881547,0.2773589242881547,0.0,7.0,7.0,7.0,0.0
569,22.0,22.0,22.0,0.0,22.0,22.0,22.0,0.0,2.2324127092179213,2.2324127092179213,2.2324127092179213,0.0,0.2232412709217926,0.2232412709217926,0.2232412709217926,0.0,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.819986303370214,33.819986303370214,33.819986303370214,0.0,14.254234929349174,14.254234929349174,14.254234929349174,0.0,0.6554817739013927,0.6554817739013927,0.6554817739013927,0.0,3.531929670875494,3.531929670875494,3.531929670875494,0.0,0.3531929670875493,0.3531929670875493,0.3531929670875493,0.0,5.0,5.0,5.0,0.0
570,37.0,37.0,37.0,0.0,37.0,37.0,37.0,0.0,2.03005414502266,2.03005414502266,2.03005414502266,0.0,0.2030054145022663,0.2030054145022663,0.2030054145022663,0.0,0.1081081081081081,0.1081081081081081,0.1081081081081081,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,33.321848706037585,33.321848706037585,33.321848706037585,0.0,14.226649037723584,14.226649037723584,14.226649037723584,0.0,0.6632646807257363,0.6632646807257363,0.6632646807257363,0.0,2.993025800747529,2.993025800747529,2.993025800747529,0.0,0.2993025800747529,0.2993025800747529,0.2993025800747529,0.0,7.0,7.0,7.0,0.0
571,142.0,142.0,142.0,0.0,142.0,142.0,142.0,0.0,1.588464607570736,1.588464607570736,1.588464607570736,0.0,0.1588464607570734,0.1588464607570734,0.1588464607570734,0.0,0.0704225352112676,0.0704225352112676,0.0704225352112676,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,34.35224194925917,34.35224194925917,34.35224194925917,0.0,14.416059786712374,14.416059786712374,14.416059786712374,0.0,0.6930479906110416,0.6930479906110416,0.6930479906110416,0.0,3.3404189146380503,3.3404189146380503,3.3404189146380503,0.0,0.3340418914638051,0.3340418914638051,0.3340418914638051,0.0,10.0,10.0,10.0,0.0
572,9.0,9.0,9.0,0.0,9.0,9.0,9.0,0.0,3.0859570640988068,3.0859570640988068,3.0859570640988068,0.0,0.3085957064098803,0.3085957064098803,0.3085957064098803,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,34.35224194925917,34.35224194925917,34.35224194925917,0.0,14.35949723790914,14.35949723790914,14.35949723790914,0.0,0.5297061990576545,0.5297061990576545,0.5297061990576545,0.0,4.20773393262991,4.20773393262991,4.20773393262991,0.0,0.420773393262991,0.420773393262991,0.420773393262991,0.0,2.0,2.0,2.0,0.0
573,133.0,133.0,133.0,0.0,133.0,133.0,133.0,0.0,1.2536706369531494,1.2536706369531494,1.2536706369531494,0.0,0.1253670636953151,0.1253670636953151,0.1253670636953151,0.0,0.112781954887218,0.112781954887218,0.112781954887218,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,35.41553325449881,35.41553325449881,35.41553325449881,0.0,14.530635624172389,14.530635624172389,14.530635624172389,0.0,0.6928927635962525,0.6928927635962525,0.6928927635962525,0.0,2.6149747691502827,2.6149747691502827,2.6149747691502827,0.0,0.2614974769150285,0.2614974769150285,0.2614974769150285,0.0,7.0,7.0,7.0,0.0
574,110.0,110.0,110.0,0.0,110.0,110.0,110.0,0.0,1.565365403096078,1.565365403096078,1.565365403096078,0.0,0.1565365403096078,0.1565365403096078,0.1565365403096078,0.0,0.0727272727272727,0.0727272727272727,0.0727272727272727,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,35.64275485820116,35.64275485820116,35.64275485820116,0.0,14.67796104505113,14.67796104505113,14.67796104505113,0.0,0.6929818821956966,0.6929818821956966,0.6929818821956966,0.0,3.1431908998942246,3.1431908998942246,3.1431908998942246,0.0,0.3143190899894229,0.3143190899894229,0.3143190899894229,0.0,9.0,9.0,9.0,0.0
575,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,3.8487088934301794,3.8487088934301794,3.8487088934301794,0.0,0.3848708893430174,0.3848708893430174,0.3848708893430174,0.0,0.2,0.2,0.2,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,35.42783287109904,35.42783287109904,35.42783287109904,0.0,14.59002402328438,14.59002402328438,14.59002402328438,0.0,0.6108643020548935,0.6108643020548935,0.6108643020548935,0.0,8.736289517365783,8.736289517365783,8.736289517365783,0.0,0.873628951736579,0.873628951736579,0.873628951736579,0.0,3.0,3.0,3.0,0.0
576,11.0,11.0,11.0,0.0,11.0,11.0,11.0,0.0,3.563460750225397,3.563460750225397,3.563460750225397,0.0,0.3563460750225405,0.3563460750225405,0.3563460750225405,0.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,35.25187807082823,35.25187807082823,35.25187807082823,0.0,14.505181947399691,14.505181947399691,14.505181947399691,0.0,0.6890092384766586,0.6890092384766586,0.6890092384766586,0.0,7.607562962723688,7.607562962723688,7.607562962723688,0.0,0.7607562962723686,0.7607562962723686,0.7607562962723686,0.0,3.0,3.0,3.0,0.0
577,10.0,10.0,10.0,0.0,10.0,10.0,10.0,0.0,4.341045622543128,4.341045622543128,4.341045622543128,0.0,0.4341045622543117,0.4341045622543117,0.4341045622543117,0.0,0.1,0.1,0.1,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,35.25187807082823,35.25187807082823,35.25187807082823,0.0,14.44671673856151,14.44671673856151,14.44671673856151,0.0,0.5004024235381879,0.5004024235381879,0.5004024235381879,0.0,7.201431323047733,7.201431323047733,7.201431323047733,0.0,0.7201431323047736,0.7201431323047736,0.7201431323047736,0.0,4.0,4.0,4.0,0.0
578,165.0,165.0,165.0,0.0,165.0,165.0,165.0,0.0,1.4367416190512317,1.4367416190512317,1.4367416190512317,0.0,0.1436741619051232,0.1436741619051232,0.1436741619051232,0.0,0.109090909090909,0.109090909090909,0.109090909090909,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,36.74130679007318,36.74130679007318,36.74130679007318,0.0,14.67677468093112,14.67677468093112,14.67677468093112,0.0,0.6929818821956966,0.6929818821956966,0.6929818821956966,0.0,2.7955112913707323,2.7955112913707323,2.7955112913707323,0.0,0.2795511291370731,0.2795511291370731,0.2795511291370731,0.0,8.0,8.0,8.0,0.0
579,121.0,121.0,121.0,0.0,121.0,121.0,121.0,0.0,1.3838848387162666,1.3838848387162666,1.3838848387162666,0.0,0.1383884838716265,0.1383884838716265,0.1383884838716265,0.0,0.1074380165289256,0.1074380165289256,0.1074380165289256,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,38.94461562231558,38.94461562231558,38.94461562231558,0.0,14.82577743236046,14.82577743236046,14.82577743236046,0.0,0.6928397930080376,0.6928397930080376,0.6928397930080376,0.0,3.470841677240672,3.470841677240672,3.470841677240672,0.0,0.3470841677240672,0.3470841677240672,0.3470841677240672,0.0,9.0,9.0,9.0,0.0
580,119.0,119.0,119.0,0.0,119.0,119.0,119.0,0.0,2.064184406341656,2.064184406341656,2.064184406341656,0.0,0.2064184406341654,0.2064184406341654,0.2064184406341654,0.0,0.1092436974789916,0.1092436974789916,0.1092436974789916,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,36.64405698288906,36.64405698288906,36.64405698288906,0.0,14.971576046168789,14.971576046168789,14.971576046168789,0.0,0.6931118719034328,0.6931118719034328,0.6931118719034328,0.0,3.713439993691945,3.713439993691945,3.713439993691945,0.0,0.3713439993691941,0.3713439993691941,0.3713439993691941,0.0,9.0,9.0,9.0,0.0
581,146.0,146.0,146.0,0.0,146.0,146.0,146.0,0.0,1.4184256968183169,1.4184256968183169,1.4184256968183169,0.0,0.1418425696818314,0.1418425696818314,0.1418425696818314,0.0,0.1027397260273972,0.1027397260273972,0.1027397260273972,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,37.59612994107407,37.59612994107407,37.59612994107407,0.0,15.148490877425273,15.148490877425273,15.148490877425273,0.0,0.693053351391456,0.693053351391456,0.693053351391456,0.0,2.948066102884605,2.948066102884605,2.948066102884605,0.0,0.2948066102884604,0.2948066102884604,0.2948066102884604,0.0,8.0,8.0,8.0,0.0
